Id,production
5515,0.07593330277418725
5516,0.19474012503607652
5517,0.18896329697966963
5518,0.2582848306632146
5519,0.21972045341226645
5520,0.24732018615746726
5521,0.1997187299438188
5522,0.06488893358165623
5523,0.06992013790133926
5524,0.07171606724401619
5525,0.07066914405220692
5526,0.08171013083059413
5527,0.08171013083059413
5528,0.19474012503607652
5529,0.16368681488471665
5530,0.24732018615746726
5531,0.2651122544681118
5532,0.2651122544681118
5533,0.22414722302944062
5534,0.07474878255286346
5535,0.07474878255286346
5536,0.07060027950714433
5537,0.06435690693862867
5538,0.06312919312732997
5539,0.08366802811609933
5540,0.11874423259771529
5541,0.0831647596781679
5542,0.0835282840964621
5543,0.0889212490256893
5544,0.09937619132585097
5545,0.09937619132585097
5546,0.09470145949624
5547,0.20773145370172238
5548,0.20773145370172238
5549,0.28104068367931756
5550,0.25576420158436464
5551,0.2321953052173132
5552,0.18632481891456454
5553,0.08820301592607308
5554,0.08820301592607308
5555,0.0835282840964621
5556,0.09470145949624
5557,0.09470145949624
5558,0.10047828755264687
5559,0.21350828175812928
5560,0.21350828175812928
5561,0.28104068367931756
5562,0.2752638556229107
5563,0.22063837997221783
5564,0.19788174415965992
5565,0.08480054801875228
5566,0.08820301592607308
5567,0.08401356279378105
5568,0.09937619132585097
5569,0.09470145949624
5570,0.09470145949624
5571,0.21350828175812928
5572,0.20773145370172238
5573,0.2752638556229107
5574,0.2366994783719626
5575,0.22063837997221783
5576,0.17303692375856938
5577,0.08480054801875228
5578,0.08868829462339203
5579,0.09071717836836624
5580,0.1002453331503496
5581,0.09058075848930297
5582,0.10047828755264687
5583,0.21350828175812928
5584,0.1824549716067694
5585,0.22063837997221783
5586,0.23843044828286236
5587,0.23843044828286236
5588,0.24112624798913676
5589,0.07400113827606636
5590,0.08735654219019456
5591,0.07430854078450255
5592,0.0769646665759598
5593,0.06690610200854974
5594,0.08744493699731912
5595,0.13504816104627193
5596,0.06817688856648328
5597,0.06854041298477748
5598,0.07393337791400469
5599,0.08438832021416635
5600,0.08438832021416635
5601,0.07971358838455538
5602,0.19274358259003777
5603,0.19274358259003777
5604,0.2683171994147482
5605,0.24304071731979518
5606,0.21947182095274376
5607,0.17360133464999508
5608,0.07321514481438844
5609,0.07321514481438844
5610,0.06854041298477748
5611,0.07971358838455538
5612,0.07971358838455538
5613,0.08549041644096225
5614,0.19852041064644466
5615,0.19852041064644466
5616,0.2683171994147482
5617,0.2625403713583413
5618,0.20791489570764837
5619,0.18515825989509047
5620,0.06981267690706766
5621,0.07321514481438844
5622,0.06902569168209644
5623,0.08438832021416635
5624,0.07971358838455538
5625,0.07971358838455538
5626,0.19852041064644466
5627,0.19274358259003777
5628,0.2625403713583413
5629,0.22397599410739313
5630,0.20791489570764837
5631,0.16031343949399993
5632,0.06981267690706766
5633,0.0737004235117074
5634,0.07572930725668162
5635,0.08525746203866498
5636,0.07559288737761836
5637,0.08549041644096225
5638,0.19852041064644466
5639,0.16746710049508476
5640,0.20791489570764837
5641,0.2625403713583413
5642,0.2683171994147482
5643,0.2341795917809742
5644,0.058424425432731485
5645,0.0717798293468597
5646,0.0717798293468597
5647,0.061976795464275154
5648,0.06822016803279082
5649,0.07558042251823689
5650,0.1325028035401335
5651,0.0835282840964621
5652,0.0835282840964621
5653,0.0835282840964621
5654,0.09398322639662376
5655,0.09470145949624
5656,0.09470145949624
5657,0.20773145370172238
5658,0.20773145370172238
5659,0.2752638556229107
5660,0.2752638556229107
5661,0.07824289818159405
5662,0.07824289818159405
5663,0.08291106829719827
5664,0.08291106829719827
5665,0.08082581274924219
5666,0.08082581274924219
5667,0.09378599070912665
5668,0.09378599070912665
5669,0.08821256178443676
5670,0.08821256178443676
5671,0.09360552671366397
5672,0.09360552671366397
5673,0.197456615934886
5674,0.197456615934886
5675,0.197456615934886
5676,0.197456615934886
5677,0.26446904341461536
5678,0.26446904341461536
5679,0.23033143578084136
5680,0.23033143578084136
5681,0.07847585258389132
5682,0.07847585258389132
5683,0.08494651375617923
5684,0.08494651375617923
5685,0.08471355935388195
5686,0.08471355935388195
5687,0.08997010440404592
5688,0.08997010440404592
5689,0.09288729361404774
5690,0.09288729361404774
5691,0.09288729361404774
5692,0.09288729361404774
5693,0.17169485514261404
5694,0.17169485514261404
5695,0.17619902829726342
5696,0.20196078908953538
5697,0.26446904341461536
5698,0.2702458714710222
5699,0.2702458714710222
5700,0.2702458714710222
5701,0.2319327854127182
5702,0.20984356776392243
5703,0.18708693195136453
5704,0.162242111550274
5705,0.08243235131388607
5706,0.07824289818159405
5707,0.0831505844135023
5708,0.08893079488405299
5709,0.08893079488405299
5710,0.20773761714594227
5711,0.20196078908953538
5712,0.26446904341461536
5713,0.2259046661636672
5714,0.20984356776392243
5715,0.162242111550274
5716,0.07902988340656528
5717,0.08291763001120503
5718,0.08291763001120503
5719,0.09360552671366397
5720,0.08893079488405299
5721,0.08893079488405299
5722,0.20773761714594227
5723,0.1824611350509893
5724,0.24496938937606924
5725,0.2143477409185718
5726,0.20984356776392243
5727,0.17553000670626914
5728,0.07902988340656528
5729,0.07824289818159405
5730,0.07847585258389132
5731,0.08893079488405299
5732,0.09470762294045987
5733,0.09470762294045987
5734,0.20773761714594227
5735,0.20773761714594227
5736,0.2702458714710222
5737,0.2702458714710222
5738,0.2702458714710222
5739,0.23610826383724826
5740,0.08494651375617923
5741,0.08494651375617923
5742,0.08291106829719827
5743,0.08291106829719827
5744,0.07824289818159405
5745,0.07824289818159405
5746,0.08529537257443494
5747,0.08529537257443494
5748,0.08948482570672694
5749,0.08948482570672694
5750,0.08821256178443676
5751,0.08821256178443676
5752,0.20196078908953538
5753,0.20196078908953538
5754,0.20196078908953538
5755,0.1766843069945824
5756,0.2377096134691251
5757,0.2201245689749787
5758,0.20984356776392243
5759,0.21414473276632215
5760,0.0831647596781679
5761,0.0835282840964621
5762,0.0889212490256893
5763,0.09937619132585097
5764,0.09937619132585097
5765,0.09470145949624
5766,0.20773145370172238
5767,0.20773145370172238
5768,0.28104068367931756
5769,0.25576420158436464
5770,0.2321953052173132
5771,0.18632481891456454
5772,0.08820301592607308
5773,0.08820301592607308
5774,0.0835282840964621
5775,0.09470145949624
5776,0.09470145949624
5777,0.10047828755264687
5778,0.21350828175812928
5779,0.21350828175812928
5780,0.2427275976210136
5781,0.22063837997221783
5782,0.24548320037330837
5783,0.17303692375856938
5784,0.08820301592607308
5785,0.08401356279378105
5786,0.0889212490256893
5787,0.09470145949624
5788,0.09470145949624
5789,0.21350828175812928
5790,0.20773145370172238
5791,0.2752638556229107
5792,0.2366994783719626
5793,0.22063837997221783
5794,0.17303692375856938
5795,0.08480054801875228
5796,0.08868829462339203
5797,0.08868829462339203
5798,0.09937619132585097
5799,0.09470145949624
5800,0.09470145949624
5801,0.21350828175812928
5802,0.1882317996631763
5803,0.25576420158436464
5804,0.2251425531268672
5805,0.22063837997221783
5806,0.18632481891456454
5807,0.08480054801875228
5808,0.08401356279378105
5809,0.08424651719607833
5810,0.09470145949624
5811,0.10047828755264687
5812,0.10047828755264687
5813,0.21350828175812928
5814,0.21350828175812928
5815,0.28104068367931756
5816,0.28104068367931756
5817,0.28104068367931756
5818,0.24690307604554365
5819,0.09071717836836624
5820,0.09071717836836624
5821,0.08868173290938527
5822,0.08868173290938527
5823,0.08401356279378105
5824,0.08401356279378105
5825,0.09106603718662194
5826,0.09106603718662194
5827,0.09525549031891395
5828,0.09525549031891395
5829,0.09398322639662376
5830,0.09398322639662376
5831,0.20773145370172238
5832,0.20773145370172238
5833,0.20773145370172238
5834,0.1824549716067694
5835,0.24850442567742048
5836,0.2309193811832741
5837,0.22063837997221783
5838,0.22493954497461754
5839,0.0831647596781679
5840,0.0929856646680501
5841,0.0983786295972773
5842,0.10878500566497468
5843,0.10878500566497468
5844,0.1041102738353637
5845,0.2171402680408461
5846,0.2171402680408461
5847,0.2896993671267976
5848,0.26442288503184463
5849,0.24160411955643693
5850,0.19573363325368826
5851,0.09766039649766108
5852,0.09766039649766108
5853,0.0929856646680501
5854,0.1041102738353637
5855,0.1041102738353637
5856,0.10913697100012688
5857,0.2221669652056093
5858,0.2221669652056093
5859,0.2521364119601373
5860,0.23004719431134155
5861,0.2548920147124321
5862,0.1824457380976931
5863,0.09766039649766108
5864,0.09347094336536906
5865,0.0983786295972773
5866,0.1041102738353637
5867,0.1041102738353637
5868,0.2221669652056093
5869,0.2221669652056093
5870,0.28467266996203444
5871,0.2461082927110863
5872,0.23004719431134155
5873,0.1824457380976931
5874,0.09425792859034028
5875,0.09814567519498003
5876,0.09814567519498003
5877,0.10878500566497468
5878,0.1041102738353637
5879,0.1041102738353637
5880,0.2221669652056093
5881,0.19689048311065632
5882,0.26442288503184463
5883,0.23455136746599092
5884,0.23004719431134155
5885,0.19573363325368826
5886,0.09425792859034028
5887,0.09347094336536906
5888,0.09370389776766633
5889,0.10913697100012688
5890,0.10913697100012688
5891,0.10913697100012688
5892,0.2221669652056093
5893,0.2221669652056093
5894,0.2571631091249005
5895,0.25939618786708146
5896,0.2461082927110863
5897,0.1824457380976931
5898,0.0929856646680501
5899,0.0929856646680501
5900,0.09370389776766633
5901,0.1041102738353637
5902,0.1041102738353637
5903,0.10387731943306644
5904,0.18963070720371217
5905,0.1831173092573422
5906,0.23004719431134155
5907,0.23324906569072765
5908,0.0831647596781679
5909,0.0835282840964621
5910,0.0889212490256893
5911,0.09937619132585097
5912,0.09937619132585097
5913,0.09470145949624
5914,0.20773145370172238
5915,0.20773145370172238
5916,0.28104068367931756
5917,0.25576420158436464
5918,0.2321953052173132
5919,0.18632481891456454
5920,0.08820301592607308
5921,0.0835282840964621
5922,0.08424651719607833
5923,0.09470145949624
5924,0.10047828755264687
5925,0.10047828755264687
5926,0.21350828175812928
5927,0.17519519569982525
5928,0.22063837997221783
5929,0.24548320037330837
5930,0.17303692375856938
5931,0.08820301592607308
5932,0.08401356279378105
5933,0.0889212490256893
5934,0.09470145949624
5935,0.09470145949624
5936,0.21350828175812928
5937,0.20773145370172238
5938,0.2752638556229107
5939,0.2366994783719626
5940,0.22063837997221783
5941,0.17303692375856938
5942,0.08480054801875228
5943,0.08868829462339203
5944,0.08868829462339203
5945,0.09937619132585097
5946,0.09470145949624
5947,0.09470145949624
5948,0.21350828175812928
5949,0.1882317996631763
5950,0.25576420158436464
5951,0.2251425531268672
5952,0.22063837997221783
5953,0.18632481891456454
5954,0.08480054801875228
5955,0.08401356279378105
5956,0.08424651719607833
5957,0.09470145949624
5958,0.10047828755264687
5959,0.10047828755264687
5960,0.21350828175812928
5961,0.21350828175812928
5962,0.28104068367931756
5963,0.28104068367931756
5964,0.28104068367931756
5965,0.24690307604554365
5966,0.09071717836836624
5967,0.09071717836836624
5968,0.08868173290938527
5969,0.08868173290938527
5970,0.08401356279378105
5971,0.08401356279378105
5972,0.09106603718662194
5973,0.09106603718662194
5974,0.0991432369235537
5975,0.09525549031891395
5976,0.09525549031891395
5977,0.09398322639662376
5978,0.18196969290945042
5979,0.20773145370172238
5980,0.20773145370172238
5981,0.20773145370172238
5982,0.24998737352795775
5983,0.24850442567742048
5984,0.2309193811832741
5985,0.22063837997221783
5986,0.22493954497461754
5987,0.0831647596781679
5988,0.0835282840964621
5989,0.0889212490256893
5990,0.09937619132585097
5991,0.09937619132585097
5992,0.09470145949624
5993,0.20773145370172238
5994,0.20773145370172238
5995,0.28104068367931756
5996,0.25576420158436464
5997,0.2321953052173132
5998,0.18632481891456454
5999,0.08820301592607308
6000,0.08820301592607308
6001,0.0835282840964621
6002,0.09470145949624
6003,0.09470145949624
6004,0.10047828755264687
6005,0.21350828175812928
6006,0.21350828175812928
6007,0.28104068367931756
6008,0.2427275976210136
6009,0.22063837997221783
6010,0.19788174415965992
6011,0.08480054801875228
6012,0.08820301592607308
6013,0.08401356279378105
6014,0.09937619132585097
6015,0.09470145949624
6016,0.09470145949624
6017,0.21350828175812928
6018,0.20773145370172238
6019,0.2752638556229107
6020,0.2366994783719626
6021,0.22063837997221783
6022,0.17303692375856938
6023,0.08480054801875228
6024,0.08868829462339203
6025,0.08868829462339203
6026,0.09937619132585097
6027,0.09470145949624
6028,0.09470145949624
6029,0.21350828175812928
6030,0.1882317996631763
6031,0.25576420158436464
6032,0.2251425531268672
6033,0.22063837997221783
6034,0.18632481891456454
6035,0.08480054801875228
6036,0.08401356279378105
6037,0.08424651719607833
6038,0.09470145949624
6039,0.10047828755264687
6040,0.10047828755264687
6041,0.21350828175812928
6042,0.21350828175812928
6043,0.28104068367931756
6044,0.28104068367931756
6045,0.28104068367931756
6046,0.24690307604554365
6047,0.09071717836836624
6048,0.09071717836836624
6049,0.08868173290938527
6050,0.08868173290938527
6051,0.08401356279378105
6052,0.08401356279378105
6053,0.09106603718662194
6054,0.09106603718662194
6055,0.0991432369235537
6056,0.0991432369235537
6057,0.09525549031891395
6058,0.09525549031891395
6059,0.18196969290945042
6060,0.18196969290945042
6061,0.20773145370172238
6062,0.20773145370172238
6063,0.2752638556229107
6064,0.2366994783719626
6065,0.24850442567742048
6066,0.2309193811832741
6067,0.22063837997221783
6068,0.22493954497461754
6069,0.0831647596781679
6070,0.0929856646680501
6071,0.0983786295972773
6072,0.10878500566497468
6073,0.10878500566497468
6074,0.1041102738353637
6075,0.2171402680408461
6076,0.2171402680408461
6077,0.2896993671267976
6078,0.26442288503184463
6079,0.24160411955643693
6080,0.19573363325368826
6081,0.09766039649766108
6082,0.0929856646680501
6083,0.09370389776766633
6084,0.1041102738353637
6085,0.10913697100012688
6086,0.10913697100012688
6087,0.2221669652056093
6088,0.2221669652056093
6089,0.2521364119601373
6090,0.23004719431134155
6091,0.2548920147124321
6092,0.09425792859034028
6093,0.09766039649766108
6094,0.09347094336536906
6095,0.10878500566497468
6096,0.1041102738353637
6097,0.1041102738353637
6098,0.2221669652056093
6099,0.2171402680408461
6100,0.28467266996203444
6101,0.2461082927110863
6102,0.23004719431134155
6103,0.1824457380976931
6104,0.09425792859034028
6105,0.09814567519498003
6106,0.09814567519498003
6107,0.10878500566497468
6108,0.1041102738353637
6109,0.1041102738353637
6110,0.2221669652056093
6111,0.19689048311065632
6112,0.26442288503184463
6113,0.23455136746599092
6114,0.23004719431134155
6115,0.19573363325368826
6116,0.09425792859034028
6117,0.09347094336536906
6118,0.09370389776766633
6119,0.10913697100012688
6120,0.10913697100012688
6121,0.10913697100012688
6122,0.2221669652056093
6123,0.2221669652056093
6124,0.2571631091249005
6125,0.25939618786708146
6126,0.2461082927110863
6127,0.20729055849878364
6128,0.09425792859034028
6129,0.0929856646680501
6130,0.0929856646680501
6131,0.1041102738353637
6132,0.1041102738353637
6133,0.1041102738353637
6134,0.17857589078989797
6135,0.18963070720371217
6136,0.2395780646307541
6137,0.23004719431134155
6138,0.23324906569072765
6139,0.09816078760054371
6140,0.10798169259042588
6141,0.09232957378922853
6142,0.10273594985692591
6143,0.10273594985692591
6144,0.09806121802731493
6145,0.2110912122327973
6146,0.2110912122327973
6147,0.30256398099210763
6148,0.27728749889715465
6149,0.254468733421747
6150,0.22197380060060953
6151,0.11265642442003686
6152,0.10798169259042588
6153,0.08765484195961755
6154,0.09806121802731493
6155,0.1030879151920781
6156,0.1030879151920781
6157,0.21611790939756048
6158,0.21611790939756048
6159,0.2650010258254473
6160,0.2562873616582629
6161,0.2677566285777421
6162,0.10925395651271609
6163,0.11265642442003686
6164,0.08742188755732026
6165,0.10273594985692591
6166,0.09806121802731493
6167,0.09806121802731493
6168,0.21611790939756048
6169,0.21611790939756048
6170,0.29753728382734446
6171,0.2589729065763963
6172,0.2562873616582629
6173,0.2086859054446144
6174,0.10925395651271609
6175,0.09209661938693124
6176,0.09209661938693124
6177,0.10273594985692591
6178,0.09806121802731493
6179,0.09806121802731493
6180,0.21611790939756048
6181,0.1908414273026075
6182,0.27728749889715465
6183,0.26079153481291223
6184,0.2562873616582629
6185,0.22197380060060953
6186,0.10925395651271609
6187,0.08742188755732026
6188,0.08765484195961755
6189,0.09806121802731493
6190,0.1030879151920781
6191,0.1030879151920781
6192,0.21611790939756048
6193,0.21611790939756048
6194,0.30256398099210763
6195,0.30256398099210763
6196,0.30256398099210763
6197,0.2684263733583337
6198,0.09638823575669239
6199,0.09638823575669239
6200,0.09435279029771143
6201,0.09435279029771143
6202,0.08742188755732026
6203,0.08742188755732026
6204,0.09442579571769688
6205,0.09442579571769688
6206,0.10250299545462863
6207,0.10250299545462863
6208,0.11966033258041348
6209,0.11966033258041348
6210,0.20637453517094995
6211,0.20637453517094995
6212,0.2110912122327973
6213,0.2110912122327973
6214,0.29753728382734446
6215,0.2589729065763963
6216,0.2700277229902105
6217,0.2562873616582629
6218,0.259489233037649
6219,0.259489233037649
6220,0.0929856646680501
6221,0.0983786295972773
6222,0.0983786295972773
6223,0.10878500566497468
6224,0.1041102738353637
6225,0.1041102738353637
6226,0.2171402680408461
6227,0.2896993671267976
6228,0.26442288503184463
6229,0.24160411955643693
6230,0.19573363325368826
6231,0.09766039649766108
6232,0.09370389776766633
6233,0.09370389776766633
6234,0.10913697100012688
6235,0.10913697100012688
6236,0.10913697100012688
6237,0.18460401003894897
6238,0.17358643893792963
6239,0.2548920147124321
6240,0.23004719431134155
6241,0.2433350894673367
6242,0.09347094336536906
6243,0.0983786295972773
6244,0.1041102738353637
6245,0.1041102738353637
6246,0.2221669652056093
6247,0.2171402680408461
6248,0.28467266996203444
6249,0.2461082927110863
6250,0.23004719431134155
6251,0.1824457380976931
6252,0.09425792859034028
6253,0.09814567519498003
6254,0.09814567519498003
6255,0.10878500566497468
6256,0.1041102738353637
6257,0.1041102738353637
6258,0.2221669652056093
6259,0.19689048311065632
6260,0.26442288503184463
6261,0.23455136746599092
6262,0.23004719431134155
6263,0.19573363325368826
6264,0.09425792859034028
6265,0.09347094336536906
6266,0.09370389776766633
6267,0.1041102738353637
6268,0.10913697100012688
6269,0.10913697100012688
6270,0.2221669652056093
6271,0.2221669652056093
6272,0.2896993671267976
6273,0.2896993671267976
6274,0.2896993671267976
6275,0.2555617594930237
6276,0.10243729156474116
6277,0.10243729156474116
6278,0.10040184610576022
6279,0.10040184610576022
6280,0.09347094336536906
6281,0.09347094336536906
6282,0.10047485152574565
6283,0.10047485152574565
6284,0.10855205126267742
6285,0.10855205126267742
6286,0.10466430465803767
6287,0.10466430465803767
6288,0.19137850724857414
6289,0.19137850724857414
6290,0.2171402680408461
6291,0.2171402680408461
6292,0.28467266996203444
6293,0.25939618786708146
6294,0.2571631091249005
6295,0.2395780646307541
6296,0.23004719431134155
6297,0.23324906569072765
6298,0.18075554947908667
6299,0.15554625306454248
6300,0.20639972760298597
6301,0.21685466990314764
6302,0.21685466990314764
6303,0.18976571583852028
6304,0.14891365422138453
6305,0.14891365422138453
6306,0.16650362595550108
6307,0.16810514998500317
6308,0.1618162967084774
6309,0.14188339751511247
6310,0.13227442325928448
6311,0.13227442325928448
6312,0.10518546919465714
6313,0.11705000242163342
6314,0.11705000242163342
6315,0.1228268304780403
6316,0.10549333193089544
6317,0.10549333193089544
6318,0.1173064756086051
6319,0.11152964755219823
6320,0.11264222017135209
6321,0.09042313118543609
6322,0.13227442325928448
6323,0.13227442325928448
6324,0.10659506012147175
6325,0.14413895648626077
6326,0.11705000242163342
6327,0.11705000242163342
6328,0.10549333193089544
6329,0.09971650387448856
6330,0.11152964755219823
6331,0.11152964755219823
6332,0.11264222017135209
6333,0.0910847231387144
6334,0.13227442325928448
6335,0.1336840141860991
6336,0.1336840141860991
6337,0.14413895648626077
6338,0.11705000242163342
6339,0.11705000242163342
6340,0.10549333193089544
6341,0.10549333193089544
6342,0.1173064756086051
6343,0.11219123950547653
6344,0.11264222017135209
6345,0.0910847231387144
6346,0.13227442325928448
6347,0.10659506012147175
6348,0.10659506012147175
6349,0.1228268304780403
6350,0.1228268304780403
6351,0.1228268304780403
6352,0.10549333193089544
6353,0.10549333193089544
6354,0.1173064756086051
6355,0.1173064756086051
6356,0.11152964755219823
6357,0.11116996817977415
6358,0.1336840141860991
6359,0.13227442325928448
6360,0.1336840141860991
6361,0.10518546919465714
6362,0.11564041149481881
6363,0.11705000242163342
6364,0.11705000242163342
6365,0.09971650387448856
6366,0.09971650387448856
6367,0.1173064756086051
6368,0.11796806756188341
6369,0.11264222017135209
6370,0.0953858881411141
6371,0.18652621409127368
6372,0.16131691767672948
6373,0.21217039221517298
6374,0.22262533451533464
6375,0.22262533451533464
6376,0.1955363804507073
6377,0.15468431883357153
6378,0.15468431883357153
6379,0.17729843816379648
6380,0.17889996219329857
6381,0.17261110891677275
6382,0.15267820972340787
6383,0.1380450878714715
6384,0.1380450878714715
6385,0.11095613380684415
6386,0.12282066703382043
6387,0.12282066703382043
6388,0.1285974950902273
6389,0.11126399654308244
6390,0.11126399654308244
6391,0.1281012878169005
6392,0.12232445976049362
6393,0.12343703237964748
6394,0.10121794339373148
6395,0.1380450878714715
6396,0.1380450878714715
6397,0.11236572473365876
6398,0.14990962109844777
6399,0.12282066703382043
6400,0.12282066703382043
6401,0.11126399654308244
6402,0.10548716848667557
6403,0.12232445976049362
6404,0.12232445976049362
6405,0.12343703237964748
6406,0.10187953534700979
6407,0.1380450878714715
6408,0.1394546787982861
6409,0.1394546787982861
6410,0.14990962109844777
6411,0.12282066703382043
